GN,ALS,ALD,WEIGHT,FRAGM_ID,GENE_ID,SOURCE_ID,DEST_ID
104         , 8896       ,10113       ,0.0068809791,436452      ,214         ,294496881   ,328956388   
104         , 9110       ,  251       ,0.0068809791,436452      ,214         ,295702248   , 15673093   
104         , 9110       , 5436       ,0.0068809791,436452      ,214         ,295702248   ,191636830   
104         , 9110       , 7773       ,0.0068809791,436452      ,214         ,295702248   ,258507001   
104         , 8896       , 5436       ,0.0068809791,436452      ,214         ,294496881   ,191636830   
104         , 6672       , 7773       ,0.0068809791,436452      ,214         ,222093780   ,258507001   
104         , 9110       , 7892       ,0.0068809791,436452      ,214         ,295702248   ,258538198   
104         , 6672       , 5436       ,0.0068809791,436452      ,214         ,222093780   ,191636830   
104         ,  372       , 8440       ,0.0068809791,436452      ,214         , 16077075   ,281491610   
104         ,  251       , 4426       ,0.0050237828,436452      ,214         , 15673093   ,154684525   
104         , 4426       ,  251       ,0.0068809791,436452      ,214         ,154684525   , 15673093   
104         , 4426       , 5436       ,0.0068809791,436452      ,214         ,154684525   ,191636830   
104         , 4426       , 7773       ,0.0068809791,436452      ,214         ,154684525   ,258507001   
104         , 4426       , 7892       ,0.0068809791,436452      ,214         ,154684525   ,258538198   
104         , 4426       , 8440       ,0.0068809791,436452      ,214         ,154684525   ,281491610   
104         , 4426       ,10113       ,0.0068809791,436452      ,214         ,154684525   ,328956388   
104         , 4539       ,  251       ,0.0068809791,436452      ,214         ,157690805   , 15673093   
104         ,  372       ,10113       ,0.0068809791,436452      ,214         , 16077075   ,328956388   
104         , 4539       , 5436       ,0.0068809791,436452      ,214         ,157690805   ,191636830   
104         , 4539       , 7892       ,0.0068809791,436452      ,214         ,157690805   ,258538198   
104         , 4539       , 8440       ,0.0068809791,436452      ,214         ,157690805   ,281491610   
104         , 4539       ,10113       ,0.0068809791,436452      ,214         ,157690805   ,328956388   
104         ,  372       ,  251       ,0.0068809791,436452      ,214         , 16077075   , 15673093   
104         ,  372       , 5436       ,0.0068809791,436452      ,214         , 16077075   ,191636830   
104         ,  372       , 7773       ,0.0068809791,436452      ,214         , 16077075   ,258507001   
104         ,  372       , 7892       ,0.0068809791,436452      ,214         , 16077075   ,258538198   
104         , 4539       , 7773       ,0.0068809791,436452      ,214         ,157690805   ,258507001   
104         , 9110       , 8440       ,0.0068809791,436452      ,214         ,295702248   ,281491610   
104         , 9632       ,  251       ,0.0068809791,436452      ,214         ,301051747   , 15673093   
104         , 6672       ,  251       ,0.0068809791,436452      ,214         ,222093780   , 15673093   
104         , 9632       , 5436       ,0.0068809791,436452      ,214         ,301051747   ,191636830   
104         , 2006       ,  251       ,0.0068809791,436452      ,214         , 52078498   , 15673093   
104         , 2006       , 5436       ,0.0068809791,436452      ,214         , 52078498   ,191636830   
104         , 2006       , 7773       ,0.0068809791,436452      ,214         , 52078498   ,258507001   
104         , 2006       , 7892       ,0.0068809791,436452      ,214         , 52078498   ,258538198   
104         , 2006       , 8440       ,0.0068809791,436452      ,214         , 52078498   ,281491610   
104         , 2006       ,10113       ,0.0068809791,436452      ,214         , 52078498   ,328956388   
104         , 2255       ,  251       ,0.0068809791,436452      ,214         , 52145203   , 15673093   
104         , 1843       ,10113       ,0.0068809791,436452      ,214         , 49476687   ,328956388   
104         , 2255       , 5436       ,0.0068809791,436452      ,214         , 52145203   ,191636830   
104         , 2255       , 7892       ,0.0068809791,436452      ,214         , 52145203   ,258538198   
104         , 2255       ,10113       ,0.0068809791,436452      ,214         , 52145203   ,328956388   
104         , 2261       ,  251       ,0.0068809791,436452      ,214         , 52783862   , 15673093   
104         , 2261       , 5436       ,0.0068809791,436452      ,214         , 52783862   ,191636830   
104         , 2261       , 7773       ,0.0068809791,436452      ,214         , 52783862   ,258507001   
104         , 2261       , 7892       ,0.0068809791,436452      ,214         , 52783862   ,258538198   
104         , 2261       , 8440       ,0.0068809791,436452      ,214         , 52783862   ,281491610   
104         , 2255       , 7773       ,0.0068809791,436452      ,214         , 52145203   ,258507001   
104         , 1843       , 7892       ,0.0068809791,436452      ,214         , 49476687   ,258538198   
104         , 1843       , 7773       ,0.0068809791,436452      ,214         , 49476687   ,258507001   
104         , 1843       , 8440       ,0.0068809791,436452      ,214         , 49476687   ,281491610   
104         , 9822       , 7892       ,0.0068809791,436452      ,214         ,305672705   ,258538198   
104         , 9632       , 8440       ,0.0068809791,436452      ,214         ,301051747   ,281491610   
104         , 9632       ,10113       ,0.0068809791,436452      ,214         ,301051747   ,328956388   
104         , 9822       ,  251       ,0.0068809791,436452      ,214         ,305672705   , 15673093   
104         , 9822       , 5436       ,0.0068809791,436452      ,214         ,305672705   ,191636830   
104         , 9822       , 7773       ,0.0068809791,436452      ,214         ,305672705   ,258507001   
104         , 1843       , 5436       ,0.0068809791,436452      ,214         , 49476687   ,191636830   
104         , 9822       , 8440       ,0.0068809791,436452      ,214         ,305672705   ,281491610   
104         , 9632       , 7892       ,0.0068809791,436452      ,214         ,301051747   ,258538198   
104         , 9822       ,10113       ,0.0068809791,436452      ,214         ,305672705   ,328956388   
104         , 9923       , 5436       ,0.0068809791,436452      ,214         ,308171898   ,191636830   
104         , 9923       , 7773       ,0.0068809791,436452      ,214         ,308171898   ,258507001   
104         , 9923       , 7892       ,0.0068809791,436452      ,214         ,308171898   ,258538198   
104         , 9923       , 8440       ,0.0068809791,436452      ,214         ,308171898   ,281491610   
104         , 9923       ,10113       ,0.0068809791,436452      ,214         ,308171898   ,328956388   
104         , 1843       ,  251       ,0.0068809791,436452      ,214         , 49476687   , 15673093   
104         , 9923       ,  251       ,0.0068809791,436452      ,214         ,308171898   , 15673093   
104         , 9632       , 7773       ,0.0068809791,436452      ,214         ,301051747   ,258507001   
104         , 1419       ,  555       ,0.6219211823,436453      ,214         , 33239457   , 16329694   
104         ,  555       , 1419       ,0.3780788177,436453      ,214         , 16329694   , 33239457   
104         , 1475       ,  626       ,0.5260416667,436454      ,214         , 33240587   , 16331582   
104         ,  626       , 1475       ,0.4739583333,436454      ,214         , 16331582   , 33240587   
104         , 3159       , 3682       ,0.1880000000,436455      ,214         ,110638083   ,120435858   
104         , 3159       ,10814       ,0.1880000000,436455      ,214         ,110638083   ,347536254   
104         , 3682       , 3159       ,0.1453333333,436455      ,214         ,120435858   ,110638083   
104         , 4270       , 3159       ,0.1453333333,436455      ,214         ,150024841   ,110638083   
104         ,10814       , 3159       ,0.1453333333,436455      ,214         ,347536254   ,110638083   
104         , 3159       , 4270       ,0.1880000000,436455      ,214         ,110638083   ,150024841   
104         , 5400       , 8254       ,0.0010077663,436456      ,214         ,190891755   ,260868961   
104         , 5400       ,10380       ,0.0010077663,436456      ,214         ,190891755   ,339324951   
104         , 5400       , 9499       ,0.0010077663,436456      ,214         ,190891755   ,300312989   
104         , 5400       , 8797       ,0.0010077663,436456      ,214         ,190891755   ,291618165   
104         , 3385       , 3478       ,0.0010077663,436456      ,214         ,110679940   ,117624425   
104         , 3385       , 3583       ,0.0010077663,436456      ,214         ,110679940   ,119897357   
104         , 3385       , 4401       ,0.0010077663,436456      ,214         ,110679940   ,152980640   
104         , 3385       , 4950       ,0.0010077663,436456      ,214         ,110679940   ,170081849   
104         , 3385       , 5805       ,0.0010077663,436456      ,214         ,110679940   ,215487448   
104         , 3385       , 5990       ,0.0010077663,436456      ,214         ,110679940   ,218554794   
104         , 3385       , 6092       ,0.0010077663,436456      ,214         ,110679940   ,218559148   
104         , 3385       , 6194       ,0.0010077663,436456      ,214         ,110679940   ,218690394   
104         , 3385       ,  488       ,0.0010077663,436456      ,214         ,110679940   , 16130166   
104         , 5400       , 2493       ,0.0010077663,436456      ,214         ,190891755   , 62180845   
104         , 5400       , 2855       ,0.0010077663,436456      ,214         ,190891755   , 91211524   
104         , 5668       , 3478       ,0.0010077663,436456      ,214         ,209964380   ,117624425   
104         , 5668       , 3583       ,0.0010077663,436456      ,214         ,209964380   ,119897357   
104         , 5668       , 4401       ,0.0010077663,436456      ,214         ,209964380   ,152980640   
104         , 5668       ,  488       ,0.0010077663,436456      ,214         ,209964380   , 16130166   
